time,fixed_x,fixed_y,fixed_z,fall_x,fall_y,fall_z,fixed_vx,fixed_vy,fixed_vz,fall_vx,fall_vy,fall_vz,distance
0.00999999999999976,0.0,0.0,0.0,0.0,0.0,204.99951000000004,0.0,0.0,0.0,0.0,0.0,-0.0979999999999958,204.99951000000004
0.019999999999999355,0.0,0.0,0.0,0.0,0.0,204.9980400000001,0.0,0.0,0.0,0.0,0.0,-0.1959999999999828,204.9980400000001
0.029999999999998948,0.0,0.0,0.0,0.0,0.0,204.99559000000013,0.0,0.0,0.0,0.0,0.0,-0.2939999999999947,204.99559000000013
0.040000000000001576,0.0,0.0,0.0,0.0,0.0,204.99216000000018,0.0,0.0,0.0,0.0,0.0,-0.3920000000000372,204.99216000000018
0.05000000000000464,0.0,0.0,0.0,0.0,0.0,204.9877500000002,0.0,0.0,0.0,0.0,0.0,-0.4900000000000797,204.9877500000002
0.0600000000000077,0.0,0.0,0.0,0.0,0.0,204.98236000000023,0.0,0.0,0.0,0.0,0.0,-0.5880000000000225,204.98236000000023
0.07000000000000556,0.0,0.0,0.0,0.0,0.0,204.97599000000025,0.0,0.0,0.0,0.0,0.0,-0.685999999999954,204.97599000000025
0.08000000000000168,0.0,0.0,0.0,0.0,0.0,204.96864000000025,0.0,0.0,0.0,0.0,0.0,-0.7839999999998855,204.96864000000025
0.0899999999999978,0.0,0.0,0.0,0.0,0.0,204.96031000000025,0.0,0.0,0.0,0.0,0.0,-0.8819999999998169,204.96031000000025
0.09999999999999393,0.0,0.0,0.0,0.0,0.0,204.95100000000025,0.0,0.0,0.0,0.0,0.0,-0.9799999999997484,204.95100000000025
0.10999999999999005,0.0,0.0,0.0,0.0,0.0,204.94071000000022,0.0,0.0,0.0,0.0,0.0,-1.0779999999996799,204.94071000000022
0.11999999999998617,0.0,0.0,0.0,0.0,0.0,204.9294400000002,0.0,0.0,0.0,0.0,0.0,-1.1759999999996114,204.9294400000002
0.12999999999998924,0.0,0.0,0.0,0.0,0.0,204.91719000000018,0.0,0.0,0.0,0.0,0.0,-1.2739999999995428,204.91719000000018
0.13999999999999924,0.0,0.0,0.0,0.0,0.0,204.90396000000013,0.0,0.0,0.0,0.0,0.0,-1.3719999999994743,204.90396000000013
0.15000000000000924,0.0,0.0,0.0,0.0,0.0,204.88975000000008,0.0,0.0,0.0,0.0,0.0,-1.4699999999994058,204.88975000000008
0.16000000000001924,0.0,0.0,0.0,0.0,0.0,204.87456000000006,0.0,0.0,0.0,0.0,0.0,-1.5679999999993373,204.87456000000006
0.17000000000002924,0.0,0.0,0.0,0.0,0.0,204.85839000000013,0.0,0.0,0.0,0.0,0.0,-1.6659999999992687,204.85839000000013
0.18000000000003924,0.0,0.0,0.0,0.0,0.0,204.84124000000017,0.0,0.0,0.0,0.0,0.0,-1.7639999999992002,204.84124000000017
0.19000000000004924,0.0,0.0,0.0,0.0,0.0,204.8231100000002,0.0,0.0,0.0,0.0,0.0,-1.8619999999991317,204.8231100000002
0.20000000000005924,0.0,0.0,0.0,0.0,0.0,204.80400000000026,0.0,0.0,0.0,0.0,0.0,-1.9599999999990632,204.80400000000026
0.21000000000006924,0.0,0.0,0.0,0.0,0.0,204.7839100000003,0.0,0.0,0.0,0.0,0.0,-2.0579999999992573,204.7839100000003
0.22000000000007924,0.0,0.0,0.0,0.0,0.0,204.76284000000032,0.0,0.0,0.0,0.0,0.0,-2.155999999999633,204.76284000000032
0.23000000000008924,0.0,0.0,0.0,0.0,0.0,204.74079000000035,0.0,0.0,0.0,0.0,0.0,-2.2540000000000084,204.74079000000035
0.24000000000009925,0.0,0.0,0.0,0.0,0.0,204.71776000000037,0.0,0.0,0.0,0.0,0.0,-2.352000000000384,204.71776000000037
0.25000000000010925,0.0,0.0,0.0,0.0,0.0,204.69375000000036,0.0,0.0,0.0,0.0,0.0,-2.4500000000007596,204.69375000000036
0.26000000000011925,0.0,0.0,0.0,0.0,0.0,204.66876000000036,0.0,0.0,0.0,0.0,0.0,-2.548000000001135,204.66876000000036
0.27000000000012925,0.0,0.0,0.0,0.0,0.0,204.64279000000036,0.0,0.0,0.0,0.0,0.0,-2.6460000000015107,204.64279000000036
0.28000000000013925,0.0,0.0,0.0,0.0,0.0,204.61584000000033,0.0,0.0,0.0,0.0,0.0,-2.7440000000018863,204.61584000000033
0.29000000000014925,0.0,0.0,0.0,0.0,0.0,204.5879100000003,0.0,0.0,0.0,0.0,0.0,-2.842000000002262,204.5879100000003
0.30000000000015925,0.0,0.0,0.0,0.0,0.0,204.55900000000028,0.0,0.0,0.0,0.0,0.0,-2.9400000000026374,204.55900000000028
0.31000000000016925,0.0,0.0,0.0,0.0,0.0,204.52911000000023,0.0,0.0,0.0,0.0,0.0,-3.038000000003013,204.52911000000023
0.32000000000017925,0.0,0.0,0.0,0.0,0.0,204.49824000000018,0.0,0.0,0.0,0.0,0.0,-3.1360000000033885,204.49824000000018
0.33000000000018925,0.0,0.0,0.0,0.0,0.0,204.46639000000013,0.0,0.0,0.0,0.0,0.0,-3.234000000003764,204.46639000000013
0.34000000000019925,0.0,0.0,0.0,0.0,0.0,204.43356000000009,0.0,0.0,0.0,0.0,0.0,-3.3320000000041397,204.43356000000009
0.35000000000020925,0.0,0.0,0.0,0.0,0.0,204.39975,0.0,0.0,0.0,0.0,0.0,-3.430000000004515,204.39975
0.36000000000021926,0.0,0.0,0.0,0.0,0.0,204.36495999999994,0.0,0.0,0.0,0.0,0.0,-3.528000000004891,204.36495999999994
